RX_DATA_0,RX_DATA_1,RX_DATA_2,RX_DATA_3,RX_DATA_4,RX_DATA_5,RX_DATA_6,RX_DATA_7,RX_DATA_8,RX_DATA_9,RX_DATA_10,RX_DATA_11
a0a1828f,a0660d82,a183859a,a246079e,a3068580,a361c908,a1c3c9a2,a2600010,a1c0c008,a2630892,a1428197,a24608a2
a0a25325,a2410c8c,a0a10ba4,a1e0c310,a3e84720,a322c102,a3030a8d,a0400382,a3c348ae,a1230a19,a4208619,a4868ca1
a0418680,a0444904,a182060e,a2c0c999,a064d402,a2864c18,a3e40004,a162049b,a4a58c00,a1244984,a3008b9c,a286860c
a0058218,a20d46a8,a3084200,a1464583,a1610a06,a2244702,a1e50a91,a1c70013,a1640402,a3420f8c,a0e78210,a324cb91
a0808391,a0014310,a381c613,a3238194,a1a1c013,a0428e0d,a344c807,a0c0cd19,a0e3c311,a280cd11,a30752a0,a328c59b
a0434908,a0444485,a4654303,a2064f87,a2660ca4,a1c1cb15,a50a8ba8,a2844918,a0648a17,a4e68a10,a2220412,a2a00b19
a000c680,a2634d82,a2610c1c,a0e5410a,a305c893,a2048e0b,a343839b,a0a1058c,a304c410,a0430f9d,a1871425,a382ca1a
a2614997,a3e1018f,a0c2048a,a542c98b,a203070d,a0600382,a2e34684,a0a08605,a245411b,a2c48a0c,a3244108,a1848b10
a1e4cc91,a0018580,a1654d0e,a0000100,a0a48500,a1038585,a1c8888d,a363058b,a124c498,a261cd93,a2064b12,a261cc10
a281898e,a0a0840c,a306cb0b,a0a0000d,a526419c,a3268b86,a2644107,a1828888,a1014b05,a1238986,a1408880,a3020e8c
a362c506,a2410000,a1e08014,a2000294,a246030f,a0454713,a166c98c,a204cb05,a04445a2,a303839f,a143ca8a,a2838e07
a0800406,a004c589,a0a24b82,a1428287,a2e2438a,a082479a,a2e58623,a3838226,a2000c99,a104c9a0,a103891e,a123cd0b
a1048217,a0850794,a0c20488,a242c317,a1230c93,a042420e,a0044a86,a327901c,a1e58815,a3810f19,a3208384,a2a1c892
a001c28b,a2e10905,a0a2c512,a1828d89,a0830892,a2238010,a1020520,a2a18912,a4654318,a3494e0b,a1840692,a3424e1c
a3a64b93,a0014615,a0814887,a0414580,a0c54718,a3420211,a04a040a,a2c18810,a1c7c496,a3e58c93,a1a24316,a047891b
a0a2c106,a0c49505,a28003a2,a282c483,a0e2c004,a180c202,a1e0c884,a0420202,a040028a,a0a4cf02,a0e1c90c,a1418915
a1828e84,a0a2ce04,a183051e,a0c4448d,a22604a3,a3670987,a1408600,a1818490,a0644c86,a081ce0c,a3644107,a186868e
a2a50304,a4414202,a24a8413,a0054102,a1c90a90,a2064502,a2845080,a1c5c00d,a2ca4605,a1608880,a2c10123,a2464a15
a201478b,a0408385,a1644011,a1814e07,a2e48e1b,a4664918,a2c74fa4,a0820980,a0c0c912,a0a14796,a123d011,a3288a98
a0a18105,a4034e0e,a223c312,a1c34b0b,a1800a11,a180c404,a3224883,a0e18512,a0a0880b,a0444818,a302c594,a3a6c914
a0a44887,a1a0c103,a204c114,a4424c82,a1034821,a1440803,a384c502,a0e50c82,a0600c82,a1e28612,a4064a9d,a4268721
a3208702,a0019083,a3268a82,a046478a,a206ce8d,a3c48898,a3e80b20,a3620298,a1e2c009,a2474c12,a2840d9b,a4c5c41b
a0a18011,a3000594,a0818582,a22209a3,a2874197,a0c3830e,a3e00419,a0e00c07,a1800892,a2e34795,a2050990,a2c14d94
a2c2c909,a0e60897,a0a64c8e,a1058399,a365c311,a0e2c612,a3048c9d,a3830806,a201829d,a2830399,a003cb10,a22bc591
a1c44580,a2638402,a144838c,a426401d,a3438b16,a40a94a0,a2c48487,a1615119,a04a4d00,a0a08800,a0c1881c,a28608a0
a0440b11,a2424502,a003c019,a2048d86,a0024607,a345cd10,a2068b06,a2020009,a4014e17,a2050498,a4434b87,a2050594
a2228102,a2410493,a0c10a0c,a1048399,a2a68b9c,a122c219,a5488a02,a3024613,a204c310,a0c38920,a0c5480c,a303c988
a400830d,a2408105,a365d999,a2000100,a1e54a82,a2610b92,a242901b,a165818b,a1a00910,a28506a5,a0680897,a2444897
a0a40100,a0420180,a060cb05,a101c209,a321cc19,a1248d0a,a3240491,a2008490,a0ed8798,a161c989,a361c319,a302070e
a264c815,a1e14113,a268089c,a0a28485,a143c890,a0454002,a1038e80,a2434905,a2060296,a202028f,a3288a10,a223ca85
a2a08103,a2824795,a1624595,a124451b,a1c24c1f,a0038018,a5488a94,a302c612,a1060416,a0810a1f,a2a7880d,a2248f89
a3490692,a0410282,a100c821,a1028189,a1430592,a2e30d24,a1444b15,a2464da2,a1218194,a2424c0f,a2090892,a385091c
a0054ba0,a0e34817,a284000b,a2064f0a,a346d298,a1630684,a1c28c03,a3648c93,a369130d,a0830690,a1254895,a2644a9c
a3040000,a0000011,a2e2cd9f,a2a44699,a063cd8c,a1c00708,a1640904,a3e20a94,a006c611,a1c74613,a300cc14,a2278c8e
a4008782,a2c9ce9e,a3244a89,a0a4c709,a227cb9a,a2a4841a,a2454817,a0c2c104,a0a2021b,a067cc1c,a2c3519b,a2664c1c
a2c34000,a0a4028e,a209c80a,a1200192,a1a14e0b,a1244383,a2e68300,a0a4028d,a101cd10,a386020d,a1a30512,a044078a
a1200882,a0400210,a0064815,a2664e96,a2080d1a,a4284c9e,a085c911,a100c407,a0808917,a0630d84,a121891e,a206010e
a260c188,a044448a,a3a9ca95,a0a2c602,a0e40002,a181c291,a000c919,a1030119,a124c004,a0e10599,a0668204,a2058a92
a285cb93,a1c14000,a0e2c58b,a043c894,a1040595,a38149a9,a144028c,a1200914,a043c29f,a047919b,a3234393,a307cc93
a047000a,a2240891,a282820b,a0e2c111,a2268289,a0640115,a2408d09,a1028c0b,a0a4499d,a1244797,a309888c,a2848689
a041c882,a1870402,a041428b,a1210f11,a3e80815,a382431d,a164c487,a2250787,a2000c08,a1600a99,a1414a15,a2650d10
a302c202,a000000e,a3248e9f,a3438814,a1c60d97,a0e40507,a2044993,a3c18c0c,a166c814,a1678597,a402ce14,a2880e99
a1c38b05,a0828502,a3a54a16,a1800292,a3a44585,a3041410,a3608195,a2c0c487,a0a7c991,a3654c8e,a3450415,a2c20c99
a0c74007,a0e30b91,a181c50e,a0624504,a267010d,a0c6090a,a2408480,a0c4000f,a040889f,a125481b,a3074104,a3880c89
a3254112,a001068e,a1644306,a1c10308,a0a4411d,a3408796,a3248298,a0024c0c,a003c402,a040070f,a360c98a,a345849b
a000c983,a084080b,a1840104,a0aa8782,a221c00e,a241c382,a143820d,a161c307,a083c517,a0c44ea0,a3408399,a3a70c9f
a083c506,a0e10c88,a3268b88,a227c003,a0a4c382,a0424592,a3424507,a2001090,a366899d,a1048b1d,a3a85218,a1c40a18
a045c41a,a0c0cc03,a1e1089b,a4a08799,a244c816,a3a20211,a0a24608,a0624193,a485c490,a1264292,a2254e99,a4430015
a3aa0822,a0814791,a140010a,a2e00006,a143000d,a226c88d,a2a3070c,a423c480,a161c591,a2c00400,a123010b,a083058b
a0c00218,a000c11a,a2880898,a2c60002,a3274c93,a4070b13,a244c60b,a1600618,a1e4830e,a306069b,a0c44d15,a4c50823
a0c2c904,a0000510,a3830984,a0e2049a,a426901b,a1830e06,a1e64f13,a2e9119c,a2041024,a2c51106,a2c1ca04,a446499d
a2e2028d,a101458d,a1a20482,a000878f,a2400f9c,a4080ea8,a3068402,a3868e86,a3241206,a1800599,a1854a82,a1c0869c
a261c498,a2c40603,a0660c90,a0008508,a1e14402,a0e30999,a2600c12,a1c00214,a1020c0e,a26406a0,a2215015,a3054d99
a0c30a86,a0e08780,a280919d,a041088c,a360c79b,a166cd12,a263c682,a040811c,a005860d,a1470d13,a2858293,a3830899
a3454c0c,a0c0cc0b,a2000816,a1054007,a140c21b,a1414a9b,a264860b,a306478e,a5a64d0f,a0e08e14,a2c34d86,a2680b9f
a2460280,a1858e8a,a146cc99,a046458d,a0e44684,a042529a,a2654807,a0458c16,a4668887,a2074c15,a2679117,a2848193
a3848899,a0e3061f,a3c4c500,a0a48887,a16147a1,a2a14c15,a304410e,a0c2490e,a2844e11,a0a08a87,a184c590,a0040ea0
a280061f,a0410c02,a0c3090a,a205c780,a0e1c811,a2c7cd95,a3a2c388,a2e28da0,a242800c,a0430d02,a1e1091b,a207ce13
a0808000,a045030a,a1814116,a1c10b20,a3068e98,a2260a07,a2e70415,a0a1c89c,a3060a9a,a0c80919,a3430516,a286508f
a0008012,a04145a3,a1e4438e,a425d017,a2434a92,a2c88c18,a120c580,a081c383,a2200d8b,a283d210,a3a3810a,a1e4498d
a123cb89,a4218b8e,a2e5469f,a143cf84,a2048d04,a1c5ce9d,a142898b,a2a80710,a1064683,a3078792,a3e2411b,a2a84c12
a224c898,a2014a90,a2024705,a1054991,a347050c,a001028f,a2a40111,a1a48398,a4450510,a5254511,a4258890,a3260f23
a1e14a84,a36007a3,a3638813,a3640f8b,a2e88d9c,a322ca9d,a2a0828e,a0a0c807,a165cb00,a043cc05,a1248110,a361d08a
a0a4c798,a3e38504,a0e48799,a1608408,a1a40487,a1c4420c,a2018907,a240c382,a0020011,a1c74014,a2a0c00d,a4c3c7a9
a0420183,a000c914,a0454b12,a120059f,a1845094,a0c3c415,a166c783,a2c08202,a341c003,a046511b,a086859b,a3208c9e
a0010511,a1600380,a2a1068a,a2c00598,a127400e,a103c21f,a3200385,a161c505,a1e1420b,a182c410,a2008a99,a2034311
a5220c99,a2c34304,a2254693,a1818506,a4eb081b,a3048913,a007c999,a2420e13,a225c400,a0824695,a008839b,a3614399
a2ca881a,a2260b8c,a1838515,a2454c12,a2678898,a2a88398,a0c6c28b,a3c84117,a3634505,a3841099,a22607a1,a3679011
a205440c,a284448b,a00448a0,a0620287,a0464795,a3630404,a0e08300,a0440002,a3a88d27,a1c1839b,a1c44992,a3c4c78b
a1e3000f,a3408411,a0420502,a2c29008,a4261594,a3250b18,a2a4c78d,a2448217,a3614a0a,a2c14d8e,a2800c14,a1c6ca17
a1a00d92,a283870a,a302480e,a182c306,a0424489,a0010d0c,a102890a,a1018c9a,a1220208,a28a8a96,a0e10382,a2a4d089
a0c0c602,a0e40411,a1a4068d,a0838a09,a281ce25,a327018e,a146871a,a2e18d97,a2814110,a0e1899f,a1244399,a2844889
a2634282,a1050c80,a123031f,a301c284,a3880a91,a2c8cf95,a1240202,a1a1909d,a3038905,a0438a8a,a224860c,a4230d23
a0420392,a3238806,a3078f0e,a222440b,a2848b21,a10683a3,a187888f,a0e2490e,a2494416,a0464e02,a4880707,a3018496
a3c68b1f,a0009202,a0464886,a0c1c10f,a1e40811,a2a00893,a0a1c413,a0e4c008,a0c74709,a1258818,a244030c,a1668d13
a0a3820d,a2a70d99,a2099092,a5c44029,a3044ca3,a2060a11,a1610912,a0c1481e,a1014c07,a2264898,a0a88891,a144089c
a2008283,a004090f,a0e7cb0b,a1c58193,a305618c,a1a48e8e,a2a40c99,a3c38680,a200820c,a1a28315,a0a1099f,a46c0888
a384468d,a2440810,a0c30c94,a200108f,a0c40711,a384cd18,a044029b,a103c487,a2c40c12,a204cf90,a3230c1d,a2654f1e
a421498a,a0c38402,a145878f,a0018183,a4270a8a,a1c4c31b,a3884b19,a101058a,a1684686,a2214f07,a0e2d01d,a2a6cc9a
a181c283,a0060d0d,a2420510,a12a0a0a,a2050291,a2841016,a347180e,a2824a08,a2c18d20,a0a7181c,a0c143a2,a322ca17
a165c792,a2019096,a1818512,a0008811,a247489d,a308038e,a1468210,a000c784,a2420b1d,a2490b1b,a0a0c788,a222ce0c
a0010104,a041c011,a2400b03,a0014a82,a2c1070a,a3e20013,a2234985,a221800c,a2208389,a262481a,a1a2cb2b,a1c1440b
a1600e13,a0a0c394,a124ca85,a0810700,a0844215,a0058595,a1008882,a2040420,a0080e02,a1408700,a365938e,a3c2c418
a0a30586,a0414500,a3240590,a2200380,a1460324,a1621194,a1a8401b,a302c395,a2424016,a244c107,a2e7c10c,a3648890
a0440702,a121c580,a284000e,a1839182,a309000e,a1200204,a0c00384,a2830104,a2c14c18,a2254591,a244c913,a2868a9a
a184c290,a1c48803,a0000811,a141080a,a0464987,a2624782,a2c48d0d,a0034009,a0600380,a0c30491,a1460c89,a243c803
a1400006,a0e40882,a104cb11,a3a2851c,a22a849b,a2a84b9f,a2238c82,a3210a1e,a14a4315,a1864c09,a1e18712,a1044c1d
a0e4c006,a142ca0c,a0620794,a2c1861b,a3a50e06,a264ca83,a345c384,a1000811,a2400b15,a2084b25,a2244b8b,a3280d9e
a2208e05,a066088f,a1c50198,a241450a,a2640302,a104c190,a3c28a1d,a2048887,a1028d94,a401cd02,a0a64b0b,a321c002
a304c003,a1a2889a,a0640002,a1e08802,a2264c2d,a2e5049b,a345469c,a3e58824,a364c492,a200830c,a241cb00,a3058c8d
a0008004,a0608897,a0e40203,a0040112,a1620e04,a0ca898f,a045c204,a0c08dab,a040c119,a1400107,a2630414,a3284605
a3238786,a061459c,a083020a,a1a00492,a2450a85,a2a4901f,a3668c9b,a065018a,a261080f,a0034819,a3e10b8b,a2675092
a161018b,a0a2c00a,a0410514,a060c682,a3264d08,a2264490,a1009030,a0e6c805,a081c407,a044010d,a1400220,a32807a5
a3c5811d,a2a18682,a001028b,a0e30306,a2464c98,a34484a1,a0c6810b,a2814009,a1c0058c,a1e0c10a,a185059d,a2420ba0
a003448a,a0800c11,a161c887,a2248d13,a220c3a0,a061080d,a1c0810e,a0434f90,a0428b82,a3038890,a0610690,a3014a1f
a000810b,a0e4500e,a308cc0b,a1471090,a0e40886,a1238412,a2a50e18,a0c40200,a143c814,a3a68f1e,a4024512,a0c78e94
a121051a,a2620d0b,a0424680,a041058a,a283c60f,a0420806,a26ac78a,a125c38f,a3008b10,a1050599,a2074e94,a1a48e95
a080080f,a0610800,a3840026,a1654215,a2a0ca11,a2469090,a0c3480d,a003011f,a1808905,a3034310,a1444103,a2438309
a2860d13,a341c182,a366081b,a0018017,a4684f22,a3010517,a2a38c14,a0400502,a142c102,a4014917,a421988a,a3868699
a3808403,a0410483,a386c517,a2070908,a3495400,a3040e97,a2e54519,a3445090,a3210882,a4868b8e,a16211a7,a1688d17
a2261686,a1e44a06,a2a54c12,a00685a1,a2e34b8a,a5268c9a,a3458c13,a243d491,a484068b,a0834500,a3070892,a2c08a93
a0448582,a062c200,a081028d,a1e00211,a346c10d,a265088c,a0810212,a0a48285,a3648009,a280078c,a3c20c94,a0808593
a2624b85,a0c34502,a1a31100,a002c512,a2444113,a162800c,a2424ba4,a3a58c0d,a1208819,a1c54608,a124441a,a3864a17
a1410480,a0018a00,a2a70505,a2044482,a404868a,a2a34617,a325508d,a0c64806,a283d013,a085829a,a1208e19,a2c3880a
a2a60214,a0a24c8f,a2a6081b,a3c84603,a2634b11,a446ca19,a365d813,a0030db9,a1e14d8f,a204038c,a080c894,a0c60794
a1e48189,a045830d,a1424d84,a1c4018a,a186cb95,a2e4cb0b,a201cb1c,a0e4c496,a105488a,a0460f89,a3841106,a487870c
a0030110,a2200000,a0c4c41b,a2451591,a2c34812,a26b0d99,a0025005,a6624f95,a2440a87,a3208995,a2668719,a3e2850a
a3228388,a2618903,a2058502,a0a31992,a0aa83a8,a263cf00,a164cb18,a2618c98,a1638605,a0400789,a2a5888d,a0c34400
a206c417,a0038580,a1a50017,a2240b02,a0e4d419,a124c285,a0e20488,a002400e,a341c38f,a0058821,a2444812,a3a58da2
a046c500,a0454c00,a2c28592,a0e70010,a522080f,a246c88a,a3060c06,a1c80916,a1640284,a466cc9b,a145041a,a1a5cb12
a2c3d21d,a3050808,a2668519,a0450294,a285c123,a3044983,a206418e,a143800a,a2440211,a2600f04,a2200007,a2a55012
a32410a2,a561c20c,a2658b84,a224810a,a4a5c385,a0e18b92,a3250b8b,a0654998,a064018f,a52ad09d,a0024d1f,a2e44a9a
a1208106,a343c00d,a0a5000f,a422c60e,a2420285,a202810a,a2c20982,a242c590,a30a8a15,a304c919,a265488f,a2238711
a0064287,a001c009,a041100f,a0a70586,a3218c18,a24306a7,a0c20d13,a181000a,a300028a,a0024996,a1408691,a2250206
a100c189,a0e3c890,a0008391,a082d118,a304c919,a0c20c0c,a1c00195,a301c914,a283c484,a3034f0f,a2e2c410,a3818718
a1e08400,a2a4c504,a0a4038a,a0a30787,a0e4c10b,a1420203,a2074e04,a0420506,a0000213,a065c393,a3064aa0,a3268aa0
a281d60c,a0600d9b,a2e10e82,a082cd08,a402c886,a1249006,a2444111,a2c28210,a1614002,a266cc07,a1a4428a,a4054f1f
a0a08806,a041c380,a0440202,a0840a1c,a345441a,a2a2c30e,a2438008,a0830383,a064c583,a041c903,a2034a15,a3610591
a1808209,a0610006,a0608b30,a2438a8d,a2660205,a1874500,a2a18607,a1238282,a2808ba1,a2088894,a0c31084,a1048d99
a062c81b,a4478c06,a102c798,a2434f10,a38a0d19,a2a34ea0,a461cb13,a0840d18,a2e54b16,a4060689,a402901a,a346d01c
a265c490,a1640b8e,a388c71b,a0a60285,a3640913,a346089b,a0411091,a3420382,a2a64b19,a1238687,a306461f,a4044c1b
a121c707,a1a10413,a1650013,a2a6c98e,a3464689,a2428990,a045c698,a3e08710,a465c21e,a086c60f,a2200304,a2015088
a3a8490e,a040c200,a1058c98,a0c28290,a42a8b23,a1080603,a3250315,a306c391,a4000502,a2c44008,a4044c96,a3074d98
a1e64200,a244052f,a0008912,a3410211,a2e44c09,a1e3c99a,a2410c88,a0411094,a0460010,a0810d12,a0c60823,a4008e19
a3644e82,a0834000,a3e38c1b,a0030006,a4c6839d,a3068310,a262480b,a0014685,a2c10609,a3814811,a4225893,a1870e20
a0808308,a2030414,a041c10d,a0e54902,a085088f,a305800e,a2460d0e,a2200113,a0e38602,a2418a05,a3279005,a2a5c895
a1000802,a0414000,a1e84e12,a182c702,a429001b,a2418310,a303d01d,a0840193,a1e18808,a2218a84,a0c6c119,a2850880
a0020280,a0024c14,a2e7c102,a0414104,a2450500,a2050687,a208428c,a1448883,a0028111,a2054583,a3020a1c,a10812aa
a3220c22,a0a64a1c,a0a30b10,a2c68a1e,a245950b,a1044905,a0a3081a,a1264898,a1a10b8a,a267d417,a1258295,a3218816
a121020f,a2218000,a2c00402,a1648106,a0870594,a103c00a,a2840293,a0044002,a0424287,a2a64902,a2044521,a4cb4b21
a0a31008,a1640020,a5008b9b,a2e60002,a0460e14,a3c48c0d,a0e40b87,a120c483,a2c2858a,a1c34b0b,a1c00f80,a1c68885
a2a4019c,a0c18302,a0844882,a181cc03,a1470a14,a24243a0,a3030197,a1000c9d,a3a0821c,a2e80684,a1e40c11,a3248c0c
a363c90a,a0064482,a34a1406,a0040d20,a2a20c0d,a266cc9e,a2044920,a503838b,a041800f,a2620f93,a2058e98,a3e20999
a100030a,a1018e83,a0c08a88,a221cd0c,a5208898,a3034b06,a5498118,a2a6c898,a120880e,a0408302,a2c34894,a1e38899
a2418706,a3420799,a3028013,a3a08502,a2218220,a0659023,a0484a9c,a4064112,a1464813,a1c4100c,a1e60402,a2838d91
a1c20b91,a3800422,a2240104,a2831029,a2c84996,a321c191,a120c708,a2218c00,a241c900,a044c700,a0048b90,a2c0d08b
a1c74499,a3258197,a3015091,a3054b02,a30607a3,a4eec424,a121880d,a0860c9b,a342c105,a2a38e87,a1a24514,a3c40da0
a0a4800a,a0408399,a1860710,a081c61b,a2655197,a0424e2d,a2090f13,a285c91a,a1818899,a2c54806,a3c71394,a3a849a5
a0c50311,a0040800,a10585a9,a381000f,a3484c04,a0468605,a4034a0d,a1841000,a688061b,a3800f23,a4260d19,a4a38f25
a2e68a8e,a1c3c880,a2460803,a0a48490,a346c798,a2268782,a3454411,a0c18493,a502449c,a1620a9a,a247dc18,a205ca05
a245839a,a2870910,a1c30416,a2e2810e,a2e30f17,a4484a16,a326501b,a2224819,a4238683,a0c6070d,a187cc09,a144000a
a0854508,a260c105,a0064c10,a1800806,a222890e,a4890d13,a0e60b1c,a0490317,a124468c,a080c71e,a161078e,a2648918
a006cb16,a104c208,a1874783,a082028c,a1c48c8a,a1a5438f,a0a34790,a0484286,a2214b02,a2224e06,a2a249a0,a3a45014
a101860d,a0014702,a181420d,a263c007,a2228fa3,a0e30498,a3c0c286,a001c010,a0424285,a2048820,a0824486,a124c702
a2000c07,a2420000,a0460699,a002c80f,a1a30608,a0640983,a1c64928,a1410217,a1850102,a7650907,a041cc8f,a3428599
a1c0ca95,a1c08783,a1a1c890,a089410d,a3268794,a304458e,a086090a,a0a18887,a0014512,a3424a9d,a202c81b,a085c805
a0c50d82,a381cb11,a0675213,a122c58b,a327cc97,a506ce93,a103cb1d,a1090315,a124460b,a0c08304,a1418a0a,a2e68a18
a0e00490,a0408002,a141011f,a1800117,a3408d09,a4c6c311,a385c105,a302cc10,a1a64919,a3054198,a3c44a18,a2c64197
a323c489,a3238802,a0408300,a0630011,a307890d,a3274684,a0458511,a2a00017,a0e08790,a0a2c308,a1a1c895,a364478c
a2824104,a0a44880,a084c106,a045c717,a280c810,a185cb03,a3644d18,a0e1ca02,a0064a04,a2600682,a1400924,a247c60b
a0e10612,a3240d9b,a2a08882,a0e00b09,a2a60810,a0440795,a1044282,a2228802,a0020010,a0834b96,a585088a,a463929f
a1a3448b,a0011482,a062c380,a0008d06,a281c818,a303c396,a0484c19,a0644814,a307031c,a1848c96,a2a60a08,a265cc08
a2620c94,a0020391,a145cc8c,a1a6c192,a3048116,a0a6880c,a2440602,a1014490,a249438d,a3818915,a0874298,a3038609
a2a60e86,a1260882,a0430b99,a3238684,a247d21b,a4264a98,a1a5c399,a3260b02,a289480c,a486c595,a242091b,a4660d8e
a2000007,a003038a,a2e18788,a0044c11,a3a74f0f,a1c00889,a3678203,a1435087,a1e00186,a1a50b0d,a165080a,a3c74c2a
a3834b0c,a2240005,a0e1010b,a1248206,a045c988,a0e10284,a2c40813,a1a5498a,a202430b,a1c64407,a0400292,a2870318
a2638b00,a0a00787,a0040693,a3400106,a3e14b14,a305c81b,a4064586,a2044a05,a38bc693,a0e49107,a3400c96,a3e5ca9c
a041c187,a3854587,a2018c17,a2814685,a3640a11,a0ebc420,a1e25088,a2e18a80,a0e44883,a183c50e,a2450d05,a1e80d1c
a2810d8c,a0060182,a324c40d,a0a0c208,a1064b19,a1628116,a2228207,a16005a1,a2020610,a1650d87,a2e40683,a4260a90
a2608206,a0810b93,a1254c88,a0a54115,a123c014,a0e5d01c,a2458888,a0464714,a0444c98,a1228d84,a1c1028f,a227859c
a503c902,a3a3c910,a3ebc885,a107458f,a0c4000d,a0440d13,a0450992,a427cb06,a302448f,a1a48919,a100088f,a2260d11
a1014300,a0a18c82,a3000a97,a300861d,a3880591,a0678909,a0e1c00d,a0490e94,a485102d,a3894bb2,a4871015,a405080e
a2858213,a2600c9b,a2644b93,a2a1c388,a2e94930,a007c402,a4a34e06,a0e2cd1a,a4a00498,a0c44e19,a044000d,a224cd26
a244010a,a1888106,a0658c1b,a0c20b9e,a1088d98,a4268d9d,a124d29b,a0e18911,a202428b,a1a48318,a2e24107,a2a4ca25
a0030313,a0600282,a0010810,a2c10818,a184910d,a2840602,a3020113,a0614a10,a0044102,a1444b95,a2464b93,a4a65027
a1060b9e,a168481a,a4268b19,a3000691,a2885021,a3a80e98,a3464923,a401c598,a2820390,a244ca2a,a1c40a99,a3438998
a383c700,a324d088,a1a2c605,a1e18d82,a3c84809,a2014707,a34888a0,a1a2458f,a2680894,a2684989,a385489c,a4260d1c
a1a1820f,a2a40006,a2a1c009,a2c84f02,a4a44987,a0848306,a1c18580,a0008d92,a1400602,a126c891,a0c0881c,a0430917
a4268014,a0000915,a300c980,a2c70e80,a2884695,a205c38a,a5664d9c,a1a00782,a4e24518,a3064782,a2470815,a3a6899d
a0460202,a1208980,a2c00c16,a0e00886,a3c20c92,a244c113,a3058c14,a1444197,a0c3c688,a1a6898d,a1a2cf94,a1a4870e
a304c300,a002820a,a2e4c807,a2628285,a3894694,a1a1c885,a3e18105,a1434902,a220c190,a366cc18,a28691a9,a4274c94
a0029002,a0e40414,a3c44c9f,a0a3478a,a1c50928,a1a6430d,a2060a16,a3834992,a4028498,a2220c1b,a2e70d1c,a3640c94
a0000402,a161800e,a1024380,a363458b,a141400f,a1808000,a322c398,a081c806,a1c4c61f,a28407a1,a5230b1d,a3a0c499
a2e30e11,a0e24b03,a181440d,a2c64a83,a0415199,a304439e,a2690395,a0e58611,a1a1c19c,a203828e,a1c20c84,a241c00c
a045028e,a0a2d119,a264410e,a043878f,a1c6cd09,a0460498,a2060a80,a000c387,a0810905,a0064a02,a1470390,a324c984
a0e1040e,a3010002,a3408c99,a3038800,a2274ba1,a044c909,a284c898,a1c3ca10,a0c3c88c,a0818795,a2448704,a1c20a9f
a2a7848b,a2620b17,a0c54206,a2238383,a1228c09,a2610604,a301d003,a1048286,a1418305,a205c586,a0a3c313,a20149a0
a041c008,a0000c18,a362cf00,a2200f0a,a2234e92,a409919c,a2a00509,a302000c,a046cd13,a60a0995,a2244c90,a3c68390
a2018c8e,a3454a00,a324cd0a,a0c28805,a2e50808,a2428219,a3240910,a0460483,a3214a90,a045cea1,a2e28b98,a2289115
a143d090,a3640586,a2024284,a2c68100,a2228195,a3a6059c,a407811f,a28283a1,a2e10a27,a2214702,a184490f,a1c78595
a0048313,a0c11116,a2c44516,a044428d,a2468b8d,a1450d12,a1a60b84,a1a24213,a0054987,a1e4928a,a227c211,a3660a1a
a0e2c203,a0658787,a2638783,a1808207,a0c48d18,a2211289,a3614996,a080c007,a0a40009,a1648c97,a0a610a0,a0a5c91b
a0614509,a240078f,a32210a3,a0448986,a1224914,a165cd0e,a1c08187,a2a44a84,a104061c,a2e8c596,a3054812,a184cb07
a1c00886,a0494382,a20503a4,a3848c97,a6688e18,a2c38995,a6285190,a0e00893,a1a40818,a2664e23,a284552e,a5480ea1
a3008589,a0a20780,a226c704,a2038405,a444c695,a303c896,a2441488,a1860986,a224d097,a1a50513,a0834d16,a2c00807
a3085008,a145490a,a2c4cf0f,a284480c,a2464111,a0614c08,a1630e11,a3e38b00,a0400782,a2a741a0,a248048c,a3a68d15
a0e24103,a0a08282,a122d18c,a0808a19,a4c70c99,a0e34c02,a1a6c50f,a2210499,a182038a,a1638790,a248088e,a3470890
a2a20887,a005c48a,a363c113,a3a2021c,a304ca9b,a282c216,a1658811,a0600515,a3280d99,a0e2471f,a3a60a13,a3280b18
a2000484,a0654e09,a2248282,a1a50391,a327521c,a5079013,a0844992,a204558e,a1000580,a387098e,a2054e20,a1c6ca88
a2a34009,a220069a,a2800d13,a3a78c90,a405cf97,a2c1c989,a1e50507,a2078503,a1e40582,a0c9c117,a2a5c70a,a1c44b1b
a0008686,a0408f90,a1a1c692,a0058a0a,a426d21a,a084081a,a3278b95,a1008115,a0408485,a3228907,a223ca1f,a2a5c808
a001c003,a0810803,a0a00787,a3014996,a0e20516,a2634a92,a200858d,a0e15610,a284088e,a4048318,a384438d,a3240388
a1c40009,a040c492,a2208118,a4041089,a266019b,a2a80f02,a221ca1a,a307c814,a1048025,a4058207,a280099a,a0c80ea1
a2058799,a0410b04,a0a08298,a481c814,a1c84593,a0058104,a103040a,a204c592,a4a60315,a1c68c14,a2e54f19,a380ca04
a2c60c80,a0c00880,a105890c,a1c1401e,a4260b0e,a1248311,a2a69482,a2a75483,a1640615,a1060903,a0864b11,a3269118
a120800d,a208090c,a0a18004,a1e5078c,a0e1c193,a2024e85,a3c00815,a1e40007,a0808999,a1a64c83,a04b4794,a2488390
a1064519,a2e5038b,a2c84612,a323c015,a4068019,a3a60299,a0414883,a0060202,a52b8c2d,a3688998,a547cca0,a4254d02
a2a4019c,a0c18302,a0844882,a181cc03,a1470a14,a24243a0,a3030197,a1000c9d,a3a0821c,a2e80684,a1e40c11,a3248c0c
